Invoice Number,Shipping Location,Contended Invoice,Invoice Date,Product Type,Ordered Date
567128949635,North America,,2023-01-08,Others,2022-12-11
282683282844,South America,,2022-10-13,Lighting,2022-09-07
677203049314,Europe,,2022-12-03,Chargers,2022-11-08
220121107014,Asia,,2022-08-24,Lighting,2022-08-13
274677703595,Europe,933438583972,2022-09-22,Chargers,2022-08-14
922377497856,Asia,,2022-12-29,Power,2022-12-21
778665088484,South America,,2022-04-11,Others,2022-04-03
724300343268,Europe,,2022-06-04,Chargers,2022-04-30
467663735441,Asia,,2023-02-28,Chargers,2023-02-16
888831766390,Asia,,2022-05-15,Power,2022-05-01
378079543900,Asia,,2022-12-17,Chargers,2022-12-13
213844340124,South America,,2022-12-26,Power,2022-11-26
856686759375,Europe,,2022-08-25,Power,2022-08-02
687301136975,South America,,2022-06-26,Lighting,2022-06-10
369130825571,Europe,,2022-05-18,Power,2022-05-04
332011768858,Asia,,2022-07-22,Power,2022-07-08
939010050144,Asia,,2022-12-11,Chargers,2022-11-17
160711560395,Europe,,2022-11-30,Lighting,2022-11-23
467154912176,North America,801699041343,2022-09-13,Lighting,2022-08-13
620330446841,South America,,2022-09-03,Others,2022-08-02
809102074279,South America,,2022-11-08,Others,2022-11-07
129024861262,South America,,2022-12-21,Lighting,2022-12-01
218537852538,Europe,,2022-06-01,Power,2022-05-30
937494130152,Asia,,2022-09-13,Lighting,2022-08-09
957805550110,Europe,,2022-11-21,Lighting,2022-11-09
405448377803,Asia,,2022-09-17,Lighting,2022-08-19
368155314037,Asia,,2022-04-02,Lighting,2022-03-23
770278347286,South America,,2022-04-10,Others,2022-03-24
582965577868,Asia,,2023-03-13,Power,2023-02-14
426889518504,South America,,2023-01-14,Chargers,2023-01-01
225828077130,North America,,2022-12-10,Lighting,2022-11-29
518195114696,South America,,2022-07-26,Lighting,2022-06-30
139984809604,North America,,2022-09-25,Chargers,2022-09-21
744483865941,South America,,2023-02-14,Power,2023-01-05
998001542725,South America,,2022-10-25,Power,2022-09-20
498419575032,North America,,2022-07-11,Power,2022-07-07
575105846755,North America,,2022-11-27,Power,2022-10-26
469934678266,North America,,2022-10-09,Others,2022-09-15
838603803841,North America,,2023-01-22,Power,2023-01-20
869155635247,Europe,,2022-06-02,Others,2022-05-14
919709896863,Europe,,2022-05-08,Power,2022-05-06
166004680903,North America,,2023-01-29,Power,2022-12-30
961591896162,Europe,,2022-08-11,Lighting,2022-07-29
423694854510,Europe,,2022-04-10,Power,2022-03-19
755401508982,North America,,2022-04-09,Others,2022-03-06
827947429017,Asia,,2022-04-30,Chargers,2022-03-23
348031427148,Europe,,2023-03-09,Lighting,2023-03-03
622273698702,Europe,,2022-09-26,Chargers,2022-09-16
760530732459,North America,,2022-04-30,Others,2022-03-24
644979914583,South America,,2022-11-27,Lighting,2022-11-21
241576031668,Asia,,2023-03-19,Lighting,2023-03-02
156254196301,Asia,,2022-08-22,Others,2022-08-12
170223773490,South America,,2022-10-31,Power,2022-09-28
941765662567,Asia,,2023-01-22,Chargers,2023-01-21
835685924155,Asia,,2022-12-04,Lighting,2022-11-04
290103314032,North America,,2022-07-21,Others,2022-07-08
837100239424,Europe,,2022-10-16,Others,2022-09-17
530620148152,Asia,,2022-09-05,Power,2022-08-15
987266306457,North America,,2022-08-21,Power,2022-07-25
253763366970,North America,,2022-06-08,Others,2022-06-07
786938051224,South America,,2022-12-07,Lighting,2022-11-09
393366852931,North America,,2022-09-25,Lighting,2022-09-11
666779422930,Asia,,2022-10-25,Power,2022-10-06
233694409218,South America,,2022-08-31,Lighting,2022-08-11
211975006871,North America,,2022-04-12,Lighting,2022-04-07
177278558189,Asia,,2022-12-19,Lighting,2022-12-12
183990890390,Asia,,2022-04-26,Power,2022-03-18
531026762916,Europe,,2022-08-09,Lighting,2022-07-28
590319783538,South America,,2022-08-08,Lighting,2022-07-05
882568956464,North America,,2022-12-16,Chargers,2022-12-02
890585181369,North America,,2023-03-13,Power,2023-02-24
249681774355,Asia,,2023-03-07,Others,2023-01-29
360715510670,North America,,2022-10-24,Power,2022-09-17
297607780469,North America,,2022-04-20,Power,2022-03-29
938461337446,Asia,,2022-06-23,Chargers,2022-05-20
196718442854,South America,,2022-12-06,Power,2022-10-27
219145197972,Asia,,2022-08-13,Chargers,2022-07-04
617223985614,Europe,837205323050,2023-03-31,Lighting,2023-03-03
834868413837,Europe,,2023-03-28,Lighting,2023-02-24
439981215243,Asia,,2022-11-14,Power,2022-11-08
889299877693,Europe,,2022-11-07,Lighting,2022-10-01
569074279231,South America,,2022-08-05,Chargers,2022-07-31
941590220158,North America,,2022-05-17,Power,2022-04-30
741832012675,Asia,,2022-08-05,Others,2022-07-11
776525169539,Europe,,2022-12-23,Lighting,2022-12-03
284138398845,Europe,,2022-12-10,Chargers,2022-11-08
620286930220,North America,,2022-04-16,Chargers,2022-04-01
841585228541,South America,,2022-06-16,Lighting,2022-05-23
780732653071,Asia,,2022-09-07,Chargers,2022-08-07
961214076773,Europe,,2023-03-06,Lighting,2023-03-01
749641436824,North America,,2023-01-10,Chargers,2022-12-20
264483693448,South America,,2022-11-01,Others,2022-10-25
161300903457,South America,,2022-08-18,Chargers,2022-07-22
293625654055,North America,,2022-04-27,Others,2022-04-07
929304527823,North America,,2022-08-28,Chargers,2022-08-27
606564059328,South America,,2022-10-13,Chargers,2022-09-19
153402631247,Asia,,2022-04-28,Lighting,2022-03-19
954639896405,South America,,2022-09-03,Power,2022-08-07
493084745570,Asia,,2023-01-22,Others,2023-01-21
191335740187,Europe,,2022-11-17,Lighting,2022-10-24
595068771047,Asia,,2022-12-13,Lighting,2022-12-09
490156962947,North America,,2022-04-26,Lighting,2022-03-25
962290279679,South America,,2022-10-12,Lighting,2022-09-29
477618968950,North America,,2022-07-13,Power,2022-06-03
679696555118,Europe,,2022-11-21,Others,2022-10-21
632906290975,Asia,,2022-09-17,Others,2022-08-23
399001083058,South America,,2022-09-11,Others,2022-09-05
929582083499,Europe,,2023-02-04,Power,2022-12-31
944713210400,Europe,,2023-02-16,Power,2023-01-18
172913642779,Asia,189056768743,2023-03-04,Chargers,2023-02-09
518232926594,Europe,,2022-07-09,Others,2022-06-23
846723437505,Europe,,2022-10-19,Power,2022-09-21
159346366196,South America,,2023-03-11,Chargers,2023-03-03
132044504878,Asia,,2022-04-01,Others,2022-03-08
134308592859,South America,,2022-11-10,Others,2022-10-15
827001802224,Europe,,2022-07-03,Chargers,2022-06-01
818902215796,Asia,,2022-05-16,Others,2022-05-01
743627116398,Asia,,2022-08-03,Others,2022-07-03
445525591764,Asia,,2022-06-10,Power,2022-06-09
718150295156,Europe,,2022-07-25,Others,2022-07-16
383564239686,Europe,,2022-10-19,Power,2022-09-09
718527425078,South America,,2022-09-22,Lighting,2022-09-14
422749857732,North America,,2022-10-04,Power,2022-09-09
647839747074,Asia,,2022-11-26,Power,2022-11-11
200373574401,North America,,2022-10-07,Lighting,2022-09-16
762242826153,Asia,,2023-01-22,Others,2023-01-14
578629787202,Asia,,2022-06-25,Lighting,2022-06-17
467983807002,South America,,2023-02-17,Chargers,2023-01-17
459041304578,South America,,2022-04-10,Chargers,2022-04-06
688998564280,North America,,2023-03-20,Power,2023-02-19
536657848755,South America,919424509683,2023-02-24,Chargers,2023-01-25
559612411630,Europe,,2023-03-08,Others,2023-02-05
918200580818,Asia,,2023-02-09,Chargers,2023-01-27
889580478346,South America,,2022-05-08,Lighting,2022-04-05
306511712074,South America,,2023-01-07,Chargers,2022-11-30
772052531422,Asia,,2022-12-02,Power,2022-11-15
491982884321,North America,,2022-08-22,Lighting,2022-08-10
522111153791,North America,961347005236,2023-03-11,Lighting,2023-02-18
126976107487,Europe,,2023-01-16,Lighting,2022-12-12
790295699962,Asia,,2022-10-03,Chargers,2022-09-16
662351157454,Europe,916544624260,2022-07-20,Chargers,2022-06-11
924868752214,South America,,2022-10-05,Others,2022-09-17
706587178454,Asia,,2022-07-05,Power,2022-07-04
598358948669,Europe,,2022-10-11,Lighting,2022-09-30
940535471044,Europe,,2022-11-10,Lighting,2022-10-18
613328587950,North America,,2022-09-09,Power,2022-08-11
296893982177,South America,,2023-02-28,Chargers,2023-01-31
575339966441,Europe,,2023-03-26,Power,2023-03-01
947617748727,North America,,2023-01-02,Lighting,2022-11-28
742144897186,North America,,2022-04-23,Power,2022-03-27
860523449233,Asia,,2022-04-08,Power,2022-03-21
170112313737,South America,,2022-12-01,Chargers,2022-10-24
447210787370,North America,,2022-09-04,Lighting,2022-08-01
957009500592,Europe,,2022-10-02,Power,2022-09-06
717704052156,Europe,,2022-07-06,Chargers,2022-06-30
942374496884,Europe,,2022-12-26,Chargers,2022-11-27
149979378694,North America,,2023-02-08,Chargers,2023-02-04
235223564534,Asia,,2022-07-06,Lighting,2022-06-13
971793137867,Europe,,2022-04-06,Power,2022-03-17
618834101182,North America,,2022-08-30,Others,2022-08-26
548839383622,North America,,2023-01-19,Lighting,2022-12-21
309181122580,Europe,,2022-07-30,Others,2022-07-08
596324973060,South America,,2022-06-05,Chargers,2022-05-12
721534150686,Europe,,2022-09-12,Others,2022-08-11
604097692820,North America,,2022-12-10,Power,2022-11-27
720679728607,Europe,,2022-05-29,Chargers,2022-05-21
430795929193,Europe,,2023-01-10,Power,2022-12-10
236128121803,South America,,2022-10-19,Others,2022-10-06
887693453875,South America,,2023-03-31,Chargers,2023-03-25
921095516291,South America,,2022-05-12,Chargers,2022-04-20
986283989435,Europe,,2022-08-15,Lighting,2022-07-26
147910138661,South America,430170227115,2022-09-27,Others,2022-09-26
781817778833,North America,,2022-10-03,Others,2022-09-05
725970793641,Asia,,2022-05-25,Power,2022-05-04
993668072933,Asia,,2022-05-09,Chargers,2022-04-21
391385374635,North America,,2022-12-28,Chargers,2022-12-04
832704360531,Europe,,2022-10-25,Power,2022-09-15
103165386356,South America,,2022-06-29,Others,2022-06-20
870618551740,Asia,,2023-01-15,Lighting,2022-12-30
310123139631,Asia,,2022-12-03,Others,2022-11-16
754595787971,North America,,2023-01-30,Others,2023-01-06
703504635325,Asia,,2023-02-21,Power,2023-02-03
646731965686,Europe,,2022-08-25,Chargers,2022-08-20
918926118221,Europe,,2023-01-27,Power,2023-01-10
643736705942,North America,,2023-03-17,Power,2023-02-06
679875338409,North America,,2023-01-16,Chargers,2022-12-30
295066815228,Asia,,2022-09-06,Power,2022-08-18
984524645396,South America,,2022-07-28,Chargers,2022-07-24
533726703832,North America,,2022-12-17,Lighting,2022-11-07
449498037435,North America,,2022-09-05,Power,2022-08-19
593453718747,Asia,,2022-10-13,Others,2022-10-10
350295623481,North America,,2022-06-10,Power,2022-06-05
931643597160,North America,,2022-10-26,Lighting,2022-10-03
779152127226,South America,,2022-07-26,Power,2022-07-16
106604457678,Europe,,2022-05-31,Others,2022-05-28
501010764006,North America,,2022-09-16,Chargers,2022-08-22
706219451663,Asia,,2022-06-20,Chargers,2022-06-05
529999363990,South America,,2022-08-07,Lighting,2022-07-29
237375903880,South America,,2022-11-25,Lighting,2022-11-22
263441039889,Europe,,2022-06-24,Chargers,2022-05-28
608077499409,South America,,2022-10-03,Lighting,2022-09-24
375690134719,North America,,2022-07-22,Others,2022-07-01
739359762483,South America,,2022-05-25,Chargers,2022-04-27
821898074094,Europe,,2022-04-04,Lighting,2022-03-06
387356627895,Europe,,2022-11-19,Lighting,2022-11-08
255614856783,North America,,2022-11-20,Chargers,2022-10-19
646038012883,Asia,,2023-01-22,Lighting,2022-12-29
957285997057,Europe,,2022-05-11,Lighting,2022-04-14
351366324211,Europe,,2022-10-06,Power,2022-09-13
350637675656,Asia,,2023-01-12,Lighting,2022-12-23
916422729249,Europe,,2022-10-24,Lighting,2022-10-01
569473880137,Europe,,2022-10-08,Lighting,2022-09-20
341039038427,North America,,2022-10-04,Power,2022-09-30
252004775433,South America,444137333272,2022-11-13,Power,2022-10-18
660317426145,North America,,2022-10-02,Chargers,2022-09-18
378488575265,Asia,,2022-04-27,Lighting,2022-03-29
624944806055,Europe,,2022-10-08,Chargers,2022-09-15
486523741452,North America,,2022-11-09,Power,2022-10-30
921729683023,South America,,2022-11-22,Power,2022-11-10
465466664037,South America,,2022-05-11,Others,2022-05-04
303227635460,North America,,2022-06-26,Chargers,2022-06-18
446615685276,North America,,2022-05-22,Chargers,2022-04-18
143670620130,Asia,,2022-12-19,Power,2022-12-15
828728490643,Asia,,2022-11-22,Power,2022-11-10
767536692624,Asia,,2022-11-26,Others,2022-10-30
161805703402,Asia,,2022-11-20,Chargers,2022-11-05
362441016814,South America,519611810121,2022-05-28,Power,2022-05-21
288466049931,North America,,2022-11-16,Chargers,2022-10-13
645529943615,Asia,,2022-11-11,Others,2022-10-11
130503060549,South America,,2022-07-04,Chargers,2022-06-22
742732014783,South America,,2022-06-19,Others,2022-05-24
651054594236,Europe,,2022-09-16,Power,2022-08-24
629542653020,Asia,,2023-01-26,Lighting,2023-01-15
107426288337,North America,,2022-11-30,Others,2022-10-22
452018310154,South America,,2022-04-15,Others,2022-03-12
753691888797,South America,,2023-02-05,Power,2023-01-19
218687041986,North America,,2022-06-17,Power,2022-05-21
799528667955,Europe,,2022-06-08,Lighting,2022-05-20
967739793123,Europe,,2022-08-09,Others,2022-08-01
581084831854,Europe,,2022-10-17,Others,2022-09-24
599307922375,Asia,,2022-12-22,Lighting,2022-12-13
758497952460,Asia,,2022-07-08,Power,2022-06-12
180876285742,South America,,2022-06-01,Chargers,2022-05-01
722496558073,North America,,2022-09-12,Lighting,2022-09-03
596536997171,South America,,2023-01-24,Chargers,2022-12-28
374946212178,Europe,,2022-11-19,Chargers,2022-11-03
871034140873,Asia,,2022-08-25,Lighting,2022-07-27
798362063192,North America,,2022-04-21,Power,2022-04-02
305884605468,Europe,,2022-09-03,Power,2022-08-26
946152578733,Asia,,2022-07-25,Lighting,2022-06-24
987778380927,Asia,,2022-05-11,Others,2022-04-22
693783976059,Europe,,2022-12-23,Chargers,2022-11-17
659196891332,Europe,648904835709,2022-11-22,Lighting,2022-11-17
329958315086,North America,,2022-10-19,Power,2022-09-17
861180308705,South America,,2022-10-22,Power,2022-10-11
621010017493,Asia,,2022-08-20,Power,2022-07-25
867000961181,Europe,,2022-05-13,Power,2022-05-11
327501920878,Europe,,2022-08-30,Others,2022-08-11
135507970057,Asia,,2022-12-28,Lighting,2022-12-18
145506119487,South America,118381597664,2022-11-01,Chargers,2022-10-29
825422029494,North America,,2022-09-12,Power,2022-08-07
299154271691,Asia,407775071269,2022-09-20,Lighting,2022-09-13
457466275780,Europe,,2023-03-14,Others,2023-02-08
898360395415,North America,,2022-09-25,Power,2022-09-07
446863070259,Europe,,2022-12-10,Others,2022-11-28
628991994449,North America,,2022-04-27,Chargers,2022-04-17
124214863674,Europe,,2022-11-20,Lighting,2022-10-20
238123519131,North America,,2022-07-25,Power,2022-06-20
710280117610,South America,,2022-12-04,Lighting,2022-12-03
288927964138,South America,,2022-09-26,Power,2022-09-16
548060599748,North America,,2022-08-28,Power,2022-07-26
208880931041,Asia,,2023-03-19,Power,2023-03-13
716034177692,Europe,,2023-02-05,Power,2023-01-12
914218120048,North America,,2023-03-26,Others,2023-02-27
776630688196,North America,,2022-12-13,Chargers,2022-12-04
124741989191,Asia,,2022-09-19,Chargers,2022-08-12
681619568543,South America,,2022-08-31,Power,2022-07-29
214417910240,North America,,2023-01-20,Power,2022-12-17
427973653916,Europe,,2022-10-13,Chargers,2022-09-14
340914461687,South America,,2022-12-22,Power,2022-12-06
384967105543,Asia,,2022-11-17,Power,2022-10-24
977608899716,Europe,,2022-08-12,Lighting,2022-07-14
390741701778,North America,,2022-04-09,Power,2022-04-07
548514495940,South America,,2022-10-05,Lighting,2022-09-24
648773315739,Europe,,2023-03-25,Others,2023-03-20
697641599904,South America,,2022-05-23,Others,2022-05-01
584170972751,Asia,,2022-12-08,Power,2022-11-11
748588178591,Europe,,2022-07-11,Chargers,2022-06-15
852090951862,Asia,,2022-08-31,Chargers,2022-08-07
249613813273,Asia,,2022-11-10,Others,2022-10-25
856031739422,Europe,,2023-01-11,Lighting,2022-12-06
343909220847,Europe,,2022-07-26,Power,2022-07-08
947167075325,Europe,,2022-06-22,Lighting,2022-06-12
909138922306,North America,,2022-07-08,Power,2022-06-26
807168018821,Asia,,2022-12-28,Power,2022-12-09
771819375784,Europe,,2022-09-23,Lighting,2022-08-19
561703901625,North America,,2022-07-17,Power,2022-06-19
251146144440,South America,,2022-11-14,Power,2022-10-14
571913305539,Europe,,2022-04-30,Lighting,2022-04-02
649192958700,Asia,,2022-07-10,Chargers,2022-05-31
121947081930,South America,,2023-02-14,Lighting,2023-01-12
399720443131,Europe,,2022-11-29,Others,2022-11-05
896423093103,South America,,2022-08-08,Chargers,2022-07-08
722147532707,North America,,2023-01-16,Power,2022-12-31
120478492034,North America,,2022-05-18,Lighting,2022-05-01
359303947972,South America,,2022-05-02,Lighting,2022-04-17
171799341587,Europe,,2022-11-01,Chargers,2022-09-23
450879611637,Europe,,2022-10-23,Chargers,2022-10-22
571075542358,Asia,,2023-01-18,Chargers,2022-12-10
201736552036,North America,,2023-02-08,Power,2023-01-25
140411371724,South America,,2023-03-08,Power,2023-02-21
550674889338,North America,,2022-10-21,Lighting,2022-09-15
431401144885,Europe,,2022-05-20,Others,2022-05-05
578403546108,North America,122363891292,2022-11-28,Others,2022-11-07
555242546422,North America,,2023-01-16,Others,2023-01-01
249289895294,Asia,,2022-12-11,Chargers,2022-11-20
249419815662,North America,,2023-03-09,Others,2023-03-07
270133351918,South America,,2022-05-18,Others,2022-04-09
729171181628,South America,,2022-09-19,Others,2022-09-18
178810119383,North America,475597047261,2023-02-27,Others,2023-02-21
342676394419,South America,,2022-07-28,Chargers,2022-07-16
360718088961,Europe,,2023-01-07,Others,2023-01-04
507013308774,North America,,2022-04-21,Others,2022-03-27
